store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
5792547200378452098,60.0,0.0,84.0,0.0,1008,0
8544584557877468391,60.0,0.0,136.0,0.0,1344,0
5927419642747746600,0.0,18.0,0.0,18.0,0,336
1324681203567490082,60.0,0.0,874.0,0.0,6384,0
1026215891482405791,0.0,26.0,0.0,26.0,0,336
5247681795808998187,23.0,30.0,23.0,851.0,168,6216
1885324789411794111,30.0,0.0,30.0,0.0,432,0
1073777312888924212,60.0,0.0,874.0,0.0,6384,0
595327076069621776,60.0,0.0,759.0000000000001,92.0,5544,672
2677415097765332649,0.0,0.0,0.0,0.0,0,0
1259520449529996861,0.0,0.0,0.0,0.0,0,0
4237786782032359529,60.0,0.0,437.0,0.0,3192,0
6950449927884368545,60.0,0.0,437.0,0.0,3192,0
600699108575030362,60.0,0.0,437.0,0.0,3192,0
7942275477999027758,60.0,0.0,437.0,0.0,3192,0
8930821394916903632,33.0,0.0,33.0,0.0,504,0
6983020396610116370,36.0,0.0,36.0,0.0,504,0
4656575022675922204,60.0,0.0,70.0,0.0,840,0
4323093833613948569,30.0,0.0,30.0,0.0,504,0
8032358060968887449,60.0,0.0,437.0,0.0,3192,0
422048993053499733,60.0,0.0,91.0,0.0,1176,0
7669040490108017952,0.0,0.0,0.0,0.0,0,0
4818468347968365846,18.0,0.0,18.0,0.0,336,0
8974260325261547099,0.0,0.0,0.0,0.0,0,0
7039599947618876202,60.0,0.0,437.0,0.0,3192,0
2049846545876968842,60.0,0.0,98.0,0.0,1176,0
5374596891700680328,16.0,0.0,16.0,0.0,336,0
4209037453844470790,6.0,0.0,6.0,0.0,168,0
7900770193796261945,42.0,0.0,42.0,0.0,504,0
4292231820522177945,60.0,0.0,112.0,0.0,1344,0
8088339101039039426,60.0,0.0,897.0,0.0,6552,0
4181601143267258410,26.0,0.0,26.0,0.0,336,0
494632464277657045,30.0,0.0,30.0,0.0,504,0
4269310395329771562,60.0,0.0,460.0,0.0,3360,0
8047519486931112223,60.0,0.0,144.0,0.0,1344,0
3789156511694193280,60.0,0.0,437.0,0.0,3192,0
8775179075535049751,0.0,0.0,0.0,0.0,0,0
3123081684879141565,24.0,0.0,24.0,0.0,336,0
8251284056284742094,8.0,0.0,8.0,0.0,168,0
5510468561046480493,46.0,0.0,46.0,391.0,336,2856
2232813823426768775,60.0,0.0,437.0,0.0,3192,0
1029676627360251501,60.0,0.0,437.0,0.0,3192,0
3333186489632460799,60.0,0.0,437.0,0.0,3192,0
7005157543601773150,60.0,0.0,437.0,0.0,3192,0
2747572519100114614,60.0,0.0,897.0,0.0,6552,0
433914981197941777,60.0,0.0,920.0,0.0,6720,0
5329819383647894497,60.0,0.0,90.0,0.0,1008,0
1758856469274535983,33.0,0.0,33.0,0.0,504,0
8460746871951091133,27.0,0.0,27.0,0.0,504,0
3222120889073296305,60.0,0.0,98.0,0.0,1176,0
7304952626670557824,39.0,0.0,39.0,0.0,504,0
1814273048523919787,60.0,0.0,437.0,0.0,3192,0
6251732870136769916,60.0,0.0,60.0,0.0,672,0
4139052936730636238,60.0,0.0,437.0,0.0,3192,0
8389260478227146207,40.0,0.0,40.0,0.0,672,0
6519178402325877780,0.0,0.0,0.0,0.0,0,0
1867433872690740549,60.0,0.0,112.0,0.0,1176,0
438787731138409718,0.0,0.0,0.0,0.0,0,0
4982577192363016343,30.0,0.0,30.0,0.0,504,0
7989824650641423384,30.0,0.0,30.0,0.0,504,0
1005454408747305679,0.0,0.0,0.0,0.0,0,0
2402546386420816246,60.0,0.0,208.0,0.0,2688,0
5354197184395760290,45.0,0.0,45.0,0.0,504,0
8666463809260355187,60.0,0.0,238.0,0.0,2856,0
3722598133381078210,26.0,0.0,26.0,0.0,336,0
6979957995174483666,60.0,0.0,90.0,0.0,1008,0
5817171213196993583,0.0,0.0,0.0,0.0,0,0
6525516858644017464,0.0,0.0,0.0,0.0,0,0
5602552486972634883,60.0,0.0,130.0,0.0,1680,0
5917727738261031768,60.0,0.0,84.0,0.0,1176,0
8808827081340815071,33.0,0.0,33.0,0.0,504,0
6477385933016777519,36.0,0.0,36.0,0.0,504,0
7489983233589139014,60.0,0.0,162.0,0.0,1512,0
3555294449315432436,44.0,0.0,44.0,0.0,672,0
8491937865468591547,0.0,0.0,0.0,0.0,0,0
1332279707675622725,27.0,0.0,27.0,0.0,504,0
4729055151245684497,60.0,0.0,96.0,0.0,1344,0
6220958402265930594,0.0,0.0,0.0,0.0,0,0
565094336971198550,60.0,0.0,437.0,0.0,3192,0
9192740648479719366,60.0,0.0,112.0,0.0,1344,0
4156167536462491174,0.0,0.0,0.0,0.0,0,0
4457093454605721682,13.0,0.0,13.0,0.0,168,0
849523590043996337,60.0,0.0,437.0,0.0,3192,0
6110066700602051619,30.0,0.0,30.0,0.0,504,0
7385488550386145369,16.0,0.0,16.0,0.0,336,0
7865579702956186869,0.0,0.0,0.0,0.0,0,0
5824500005946763650,60.0,0.0,437.0,0.0,3192,0
8723199013293912151,0.0,0.0,0.0,0.0,0,0
1322452402311950477,36.0,0.0,36.0,0.0,576,0
6832969320952479370,18.0,0.0,18.0,0.0,288,0
8681800415979794330,0.0,0.0,0.0,0.0,0,0
1707600546456035178,60.0,0.0,70.0,0.0,720,0
3158140630005148780,60.0,0.0,91.0,0.0,1176,0
1466694428342709082,0.0,0.0,224.0,0.0,2352,0
8591996846305597780,60.0,0.0,874.0,0.0,6384,0
8565968654159342649,30.0,0.0,30.0,0.0,504,0
3324057671529967643,30.0,0.0,30.0,0.0,504,0
2047042014148422226,60.0,0.0,874.0,0.0,6384,0
4705685643865001597,0.0,0.0,0.0,0.0,0,0
6423390234262998756,60.0,0.0,66.0,0.0,1008,0
8263358759535098729,60.0,0.0,136.0,0.0,1344,0
1371997620756405325,60.0,0.0,72.0,0.0,1008,0
1060179255899616212,60.0,0.0,112.0,0.0,1176,0
6603355836782015379,0.0,0.0,0.0,0.0,0,0
2429826638627036652,44.0,0.0,44.0,0.0,672,0
860810221363020539,36.0,0.0,36.0,0.0,504,0
4021748929229157719,0.0,0.0,0.0,0.0,0,0
6217204567337232985,60.0,0.0,224.0,0.0,2352,0
4683960097136842751,60.0,0.0,874.0,0.0,6384,0
6555013476394316966,60.0,0.0,80.0,0.0,840,0
7064982264177258193,0.0,0.0,0.0,0.0,0,0
8826154421260372565,60.0,0.0,828.0,46.0,6048,336
1558584726932930394,60.0,0.0,252.99999999999997,184.0,1848,1344
1402815702703175099,0.0,60.0,0.0,68.0,0,672
7785682454003497463,60.0,0.0,112.0,0.0,1176,0
2019667357360009679,60.0,0.0,437.0,0.0,3192,0
980383407109704750,36.0,0.0,36.0,0.0,504,0
3947578156990741755,30.0,0.0,30.0,0.0,504,0
5654260221324432960,20.0,0.0,20.0,0.0,336,0
2055071994723370614,60.0,0.0,120.0,0.0,1344,0
1552357708124022142,0.0,0.0,0.0,0.0,0,0
3061344743089708812,24.0,0.0,24.0,0.0,336,0
1652496053659792779,60.0,0.0,897.0,0.0,6552,0
3154670512503268578,26.0,0.0,26.0,0.0,336,0
4197415161025199006,36.0,0.0,36.0,0.0,504,0
1095317074200225605,20.0,0.0,20.0,0.0,336,0
2648464785159803463,7.0,0.0,7.0,0.0,168,0
5038987348045204944,55.0,0.0,55.0,0.0,840,0
5708216178017926721,50.0,0.0,50.0,0.0,840,0
8259922823001485349,0.0,0.0,0.0,0.0,0,0
1158893268168195549,0.0,0.0,0.0,0.0,0,0
3023580271226120452,0.0,0.0,0.0,0.0,0,0
1133297841839630705,60.0,0.0,437.0,0.0,3192,0
6624913797865497995,60.0,0.0,460.0,0.0,3360,0
2778352823903630358,60.0,0.0,437.0,0.0,3192,0
8688311628045346018,60.0,0.0,437.0,0.0,3192,0
1237491910185675678,60.0,0.0,460.0,0.0,3360,0
4564272865218984757,60.0,0.0,437.0,0.0,3192,0
1261903761993313284,60.0,0.0,437.0,0.0,3192,0
5148985685512675916,60.0,0.0,437.0,0.0,3192,0
2357934142178929417,60.0,0.0,897.0,0.0,6552,0
537311584537666554,60.0,0.0,460.0,0.0,3360,0
2794820674186199577,60.0,0.0,437.0,0.0,3192,0
860340575392602255,60.0,0.0,874.0,0.0,6384,0
5181044290798069032,60.0,0.0,437.0,0.0,3192,0
3811723403992671863,60.0,0.0,874.0,0.0,6384,0
5694284847317939009,60.0,0.0,460.0,0.0,3360,0
1781064186207301852,12.0,0.0,12.0,0.0,168,0
8672510419142077109,12.0,0.0,12.0,0.0,168,0
4737705316477926943,60.0,0.0,120.0,0.0,1344,0
6890816814711015861,39.0,0.0,39.0,0.0,504,0
925089065393640594,0.0,0.0,0.0,0.0,0,0
1006003012278214453,60.0,0.0,460.0,0.0,3360,0
6449099494722666792,60.0,0.0,874.0,0.0,6384,0
6139601535969838429,60.0,0.0,874.0,0.0,6384,0
8488950128828023892,60.0,0.0,897.0,0.0,6552,0
2913360969132319358,30.0,0.0,437.0,0.0,3192,0
696108665408195847,24.0,0.0,24.0,0.0,504,0
4754097687766967925,0.0,0.0,0.0,0.0,0,0
1724273581181379877,60.0,0.0,104.0,0.0,1344,0
3172447663589071960,60.0,0.0,272.0,0.0,2688,0
2819700347448798817,30.0,0.0,30.0,0.0,432,0
4988454423660194118,60.0,0.0,135.0,0.0,1512,0
7054026621216095964,39.0,0.0,39.0,0.0,504,0
2145187910653872780,60.0,0.0,460.0,0.0,3360,0
4456039450101971979,60.0,0.0,437.0,0.0,3192,0
3366828461784334643,60.0,0.0,437.0,0.0,3192,0
2123333959752016444,18.0,0.0,18.0,0.0,336,0
3659015185594902112,60.0,0.0,136.0,0.0,1344,0
1269514693646078032,33.0,0.0,33.0,0.0,504,0
8270223232204355700,27.0,0.0,27.0,0.0,504,0
7991676056369309319,60.0,0.0,80.0,0.0,840,0
7181662570044419709,0.0,0.0,0.0,0.0,0,0
2801407638455680690,40.0,0.0,40.0,0.0,672,0
6818275825741879962,60.0,0.0,874.0,0.0,6384,0
5245069344130602565,60.0,0.0,289.0,0.0,2856,0
7314742299224579912,36.0,0.0,36.0,0.0,504,0
5917427065332714193,0.0,0.0,0.0,0.0,0,0
6815395792948949886,0.0,0.0,0.0,0.0,0,0
7786032401563249352,45.0,0.0,45.0,0.0,504,0
7054107577350095832,60.0,0.0,437.0,0.0,3192,0
5531854898210054038,60.0,0.0,437.0,0.0,3192,0
7622661873686725293,60.0,0.0,460.0,0.0,3360,0
7154474125246657904,60.0,0.0,874.0,0.0,6384,0
2891982305125898036,60.0,0.0,184.0,252.99999999999997,1344,1848
508869524284643422,60.0,0.0,874.0,0.0,6384,0
8040588629006418233,60.0,0.0,437.0,0.0,3192,0
315743336432337622,60.0,0.0,437.0,0.0,3192,0
6727847259418548871,60.0,0.0,505.99999999999994,368.0,3696,2688
8959662572905290636,60.0,0.0,437.0,0.0,3192,0
4302936770261273038,60.0,0.0,437.0,0.0,3192,0
7734678648069321417,60.0,0.0,897.0,0.0,6552,0
1046062902039176146,60.0,0.0,120.0,0.0,1344,0
2663109925048280145,36.0,0.0,36.0,0.0,504,0
2254345540888774754,0.0,0.0,0.0,0.0,0,0
3587530059633522622,60.0,0.0,112.0,0.0,1344,0
4765299198835492208,30.0,0.0,30.0,0.0,504,0
8964137125592444963,26.0,0.0,26.0,0.0,336,0
5650255503970509955,60.0,0.0,437.0,0.0,3192,0
962875980890827277,60.0,0.0,897.0,0.0,6552,0
8395278100631560761,60.0,0.0,897.0,0.0,6552,0
8132646672482541469,30.0,30.0,828.0,92.0,6048,672
4519442791230667487,60.0,0.0,460.0,0.0,3360,0
5727407597195975945,55.0,0.0,55.0,0.0,840,0
3963533944148681948,60.0,0.0,128.0,0.0,1344,0
1416233103411197335,60.0,0.0,136.0,0.0,1344,0
6290459896917131168,33.0,0.0,33.0,0.0,504,0
2212417949779652977,0.0,0.0,0.0,0.0,0,0
7741788920496674160,0.0,0.0,0.0,0.0,0,0
2594173285337178606,20.0,0.0,20.0,0.0,288,0
3863901777055984105,60.0,0.0,874.0,0.0,6384,0
8426104375367836905,60.0,0.0,437.0,0.0,3192,0
4087734576384157479,60.0,0.0,437.0,0.0,3192,0
8683433948643153482,60.0,0.0,437.0,0.0,3192,0
2871340414765171194,60.0,0.0,460.0,0.0,3360,0
6578238616992340077,60.0,0.0,874.0,0.0,6384,0
2534461477512391215,60.0,0.0,437.0,0.0,3192,0
3381961500543939078,0.0,48.0,0.0,48.0,0,672
8496804729674061557,26.0,0.0,26.0,0.0,336,0
4615366944897261669,60.0,0.0,272.0,0.0,2688,0
6003577592509498065,60.0,0.0,90.0,0.0,1008,0
4961555008481144290,36.0,0.0,36.0,0.0,504,0
6254326899789577138,60.0,0.0,65.0,0.0,840,0
191535644409838384,26.0,0.0,26.0,0.0,336,0
8519097648367688650,60.0,0.0,897.0,0.0,6552,0
4623585857923217075,60.0,0.0,897.0,0.0,6552,0
6310973543470827803,60.0,0.0,437.0,0.0,3192,0
408633776881253683,0.0,0.0,0.0,0.0,0,0
2406818359872471913,60.0,0.0,874.0,0.0,6384,0
8529403246085691548,60.0,0.0,460.0,0.0,3360,0
1426217606935323315,60.0,0.0,437.0,0.0,3192,0
1421802966801470384,60.0,0.0,920.0,0.0,6720,0
9113289087506673201,60.0,0.0,437.0,0.0,3192,0
651601963643042250,60.0,0.0,897.0,0.0,6552,0
1887195649833711938,33.0,0.0,33.0,0.0,504,0
4837291871384095372,0.0,0.0,0.0,0.0,0,0
3103238502848951891,60.0,0.0,112.0,0.0,1176,0
1220804311105593039,60.0,0.0,437.0,0.0,3192,0
642264664026364281,27.0,0.0,27.0,0.0,504,0
3943479161449354119,60.0,0.0,60.0,0.0,840,0
436563274646675694,0.0,0.0,0.0,0.0,0,0
2671352006512594556,36.0,0.0,36.0,0.0,672,0
137489854657495758,60.0,0.0,84.0,0.0,1176,0
1611710727645450442,60.0,0.0,84.0,0.0,1008,0
1678415024862242015,11.0,0.0,11.0,0.0,168,0
4650201853789984532,26.0,0.0,26.0,0.0,336,0
2062343054020023628,60.0,0.0,162.0,0.0,1512,0
3354378513684691706,60.0,0.0,437.0,0.0,3192,0
3147193634072302011,60.0,0.0,874.0,0.0,6384,0
7642900884278143798,60.0,0.0,874.0,0.0,6384,0
8230366127310661909,60.0,0.0,437.0,0.0,3192,0
3877708758432719766,60.0,0.0,874.0,0.0,6384,0
6768331542963056385,30.0,30.0,46.0,414.0,336,3024
2716610122072123243,60.0,0.0,874.0,0.0,6384,0
4209944588823430790,60.0,0.0,874.0,0.0,6384,0
8800720085475060489,60.0,0.0,69.0,368.0,504,2688
242711181652148953,26.0,0.0,26.0,0.0,336,0
4134847630144995626,60.0,0.0,255.0,0.0,2520,0
3846551985109221827,0.0,0.0,0.0,0.0,0,0
4866701305171654804,0.0,0.0,0.0,0.0,0,0
6967370440715735767,60.0,0.0,272.0,0.0,2688,0
20876078165737550,60.0,0.0,874.0,23.0,6384,168
9216612860263478135,60.0,0.0,128.0,0.0,1344,0
7151575294756754100,36.0,0.0,36.0,0.0,504,0
3050016054725907751,15.0,0.0,874.0,0.0,6384,0
3719328422544055221,60.0,0.0,224.0,0.0,2352,0
8175259962852198089,36.0,0.0,36.0,0.0,504,0
38128898926494958,60.0,0.0,224.0,0.0,2352,0
6754718234612588132,33.0,0.0,33.0,0.0,504,0
7368242242012280253,60.0,0.0,120.0,0.0,1344,0
8366349577194256830,39.0,0.0,39.0,0.0,504,0
7764169820811597185,52.0,0.0,52.0,0.0,672,0
1841311603823846581,44.0,0.0,44.0,0.0,672,0
1723275522870193313,0.0,0.0,0.0,0.0,0,0
5417111477080634541,24.0,0.0,24.0,0.0,336,0
8834506829067843220,60.0,0.0,460.0,0.0,3360,0
5287065677069465342,60.0,0.0,437.0,0.0,3192,0
5687653224523048489,60.0,0.0,460.0,0.0,3360,0
736435835708345794,30.0,30.0,805.0,92.0,5880,672
7307536408524938619,60.0,0.0,460.0,0.0,3360,0
3195911228327285325,60.0,0.0,437.0,0.0,3192,0
2767103577068068757,60.0,0.0,437.0,0.0,3192,0
7509719641437727143,60.0,0.0,207.0,252.99999999999997,1512,1848
2892878649113252550,60.0,0.0,345.0,92.0,2520,672
988923299049118093,60.0,0.0,437.0,0.0,3192,0
8483640397505167096,60.0,0.0,414.0,23.0,3024,168
3410458533847056406,60.0,0.0,437.0,0.0,3192,0
2582189222044797824,60.0,0.0,897.0,0.0,6552,0
3720177516117015666,60.0,0.0,460.0,0.0,3360,0
4556449031460342041,60.0,0.0,437.0,0.0,3192,0
9183039874392829506,60.0,0.0,437.0,0.0,3192,0
645323677651534791,60.0,0.0,805.0,92.0,5880,672
1710361405993519136,60.0,0.0,414.0,23.0,3024,168
4900000786372499315,60.0,0.0,437.0,0.0,3192,0
8155971941784472781,60.0,0.0,437.0,0.0,3192,0
9014578080729731085,60.0,0.0,437.0,0.0,3192,0
387476305036639392,39.0,0.0,39.0,0.0,504,0
2538731723517285408,60.0,0.0,437.0,0.0,3192,0
6938106910585917450,33.0,0.0,33.0,0.0,504,0
8947171767937824050,48.0,0.0,48.0,0.0,672,0
7829939588069662588,60.0,0.0,136.0,0.0,1344,0
4357126028122353401,27.0,0.0,27.0,0.0,504,0
8412854790317869515,26.0,0.0,26.0,0.0,336,0
7149216941593745951,60.0,0.0,437.0,0.0,3192,0
4384921782588123781,60.0,0.0,437.0,0.0,3192,0
8592041492120976517,60.0,0.0,437.0,0.0,3192,0
1979972775386961410,60.0,0.0,437.0,0.0,3192,0
6272111286020234637,60.0,0.0,437.0,0.0,3192,0
4469658261093288852,60.0,0.0,437.0,0.0,3192,0
134748699979859945,0.0,0.0,0.0,0.0,0,0
3440150023152763801,60.0,0.0,126.0,0.0,1512,0
1474571651420035343,60.0,0.0,437.0,0.0,3192,0
3483396411645927810,60.0,0.0,851.0,0.0,6216,0
5980850037745517411,60.0,0.0,162.0,0.0,1512,0
8607596777893568554,60.0,0.0,437.0,0.0,3192,0
1194514756706471547,33.0,0.0,33.0,0.0,432,0
7536503276896413286,26.0,0.0,26.0,0.0,336,0
6425044764437802241,56.0,0.0,56.0,0.0,672,0
8450230568847192152,60.0,0.0,112.0,0.0,1344,0
3622746160696625191,60.0,0.0,874.0,0.0,6384,0
2008206457875066270,22.0,0.0,22.0,0.0,336,0
6964794384171751493,60.0,0.0,112.0,0.0,1344,0
2605698168938550591,60.0,0.0,437.0,0.0,3192,0
3171801545755550071,33.0,0.0,33.0,0.0,504,0
4947206633794280564,48.0,0.0,48.0,0.0,672,0
4185310253022742428,16.0,0.0,16.0,0.0,336,0
3308515119726459062,36.0,0.0,36.0,0.0,504,0
7822589231986895187,0.0,0.0,0.0,0.0,0,0
4609555003134620292,60.0,0.0,105.0,0.0,1176,0
6064066189457611359,39.0,0.0,39.0,0.0,504,0
4960244948227053133,30.0,0.0,30.0,0.0,504,0
7630373494858276351,36.0,0.0,36.0,0.0,504,0
7933815558485447335,30.0,0.0,30.0,0.0,504,0
6643300258162432834,33.0,0.0,33.0,0.0,504,0
4075965926992217371,60.0,0.0,805.0,92.0,5880,672
5189564233234590326,60.0,0.0,437.0,0.0,3192,0
530144866190195097,60.0,0.0,897.0,0.0,6552,0
5231313848399544516,60.0,0.0,437.0,0.0,3192,0
241881995341951220,30.0,30.0,482.99999999999994,414.0,3528,3024
2526028253610433739,60.0,0.0,437.0,0.0,3192,0
4631425231309361551,60.0,0.0,437.0,0.0,3192,0
6505152856942740022,60.0,0.0,460.0,0.0,3360,0
6434022636725036515,60.0,0.0,112.0,0.0,1176,0
4013826957569598660,0.0,0.0,0.0,0.0,0,0
3950601167028578407,9.0,0.0,9.0,0.0,168,0
2816010346575914202,0.0,8.0,0.0,8.0,0,168
8138228830840200761,11.0,15.0,11.0,22.0,168,336
2841340681613984744,0.0,0.0,0.0,0.0,0,0
6879350615676232760,0.0,24.0,0.0,24.0,0,336
6842397837840074931,16.0,0.0,16.0,0.0,336,0
1873215395956788062,36.0,0.0,36.0,0.0,504,0
6099875917665264465,0.0,0.0,0.0,0.0,0,0
162706314408379319,30.0,0.0,30.0,0.0,504,0
496712378214607442,0.0,0.0,224.0,0.0,2352,0
2568288842800489906,60.0,0.0,78.0,0.0,1008,0
90748735992987823,0.0,0.0,0.0,0.0,0,0
5952909218916532992,60.0,0.0,90.0,0.0,1008,0
7051608002991049752,36.0,0.0,36.0,0.0,504,0
561562924423938703,8.0,0.0,8.0,0.0,168,0
4120727348870299156,60.0,0.0,90.0,0.0,1008,0
4987282964952492996,60.0,0.0,414.0,0.0,3024,0
3133523479278012392,60.0,0.0,897.0,0.0,6552,0
2919613102776629805,60.0,0.0,72.0,0.0,1008,0
1157040901941323139,60.0,0.0,437.0,0.0,3192,0
4815503163100586115,60.0,0.0,437.0,0.0,3192,0
6394463772226245099,60.0,0.0,437.0,0.0,3192,0
3353762445094877641,50.0,0.0,50.0,0.0,840,0
8584051373895026106,48.0,0.0,48.0,0.0,672,0
7036831462703339354,27.0,0.0,27.0,0.0,504,0
6338979255553850288,0.0,0.0,0.0,0.0,0,0
4813697581234870749,0.0,0.0,0.0,0.0,0,0
7228144646776553218,60.0,0.0,136.0,0.0,1344,0
4511899385475207994,60.0,0.0,437.0,0.0,3192,0
1481424082964158585,33.0,0.0,33.0,0.0,504,0
3327224590797571928,30.0,0.0,30.0,0.0,432,0
7037664521076029540,22.0,0.0,22.0,0.0,336,0
5664694225952143615,60.0,0.0,91.0,0.0,1008,0
3927330010262357354,60.0,0.0,70.0,0.0,840,0
4643559070421993375,60.0,0.0,391.0,46.0,2856,336
4380282358594570635,60.0,0.0,414.0,0.0,3024,0
7129415797029464077,60.0,0.0,460.0,0.0,3360,0
6815607732912139830,60.0,0.0,437.0,0.0,3192,0
348804969487166414,60.0,0.0,437.0,0.0,3192,0
4868409542993444796,60.0,0.0,437.0,0.0,3192,0
2660718690144309374,60.0,0.0,437.0,0.0,3192,0
2225463778773087588,60.0,0.0,437.0,0.0,3192,0
7149329171495429644,60.0,0.0,874.0,0.0,6384,0
2977168507209690472,50.0,0.0,50.0,0.0,840,0
8294013068940058205,16.0,0.0,16.0,0.0,336,0
85496058573776375,33.0,0.0,33.0,0.0,504,0
2281235811578479437,20.0,0.0,20.0,0.0,288,0
8176728614428485349,40.0,0.0,40.0,0.0,672,0
4159576169208278958,8.0,0.0,8.0,0.0,168,0
718883255688102120,60.0,0.0,437.0,0.0,3192,0
1011603928978119029,13.0,0.0,13.0,0.0,168,0
3924051146992189595,0.0,0.0,0.0,0.0,0,0
7685781704433296127,21.0,0.0,21.0,0.0,504,0
3190465920031226279,60.0,0.0,65.0,0.0,840,0
4064641368580557394,24.0,0.0,24.0,0.0,504,0
6395118195901933647,30.0,0.0,30.0,0.0,504,0
789299078711796505,60.0,0.0,874.0,0.0,6384,0
2510833931154296295,26.0,0.0,26.0,0.0,336,0
3097334170388760845,60.0,0.0,210.0,0.0,2520,0
6517163306061316173,60.0,0.0,112.0,0.0,1344,0
7009883409524734321,60.0,0.0,112.0,0.0,1344,0
8224150953804333994,60.0,0.0,224.0,0.0,2688,0
4219153752219568118,60.0,0.0,224.0,0.0,2352,0
7068385513626956826,60.0,0.0,289.0,0.0,2856,0
5144626481277249978,60.0,0.0,874.0,0.0,6384,0
8087361826665609451,60.0,0.0,874.0,0.0,6384,0
8522813529556936988,60.0,0.0,897.0,0.0,6552,0
1050423000865414301,60.0,0.0,240.0,0.0,2688,0
1680926741370289539,60.0,0.0,91.0,0.0,1176,0
6447334345695462104,60.0,0.0,78.0,0.0,1008,0
2399026193076400298,60.0,0.0,78.0,0.0,1008,0
6037050074272178059,60.0,0.0,874.0,0.0,6384,0
5830219040296887827,60.0,0.0,874.0,0.0,6384,0
3335936003001211540,60.0,0.0,874.0,0.0,6384,0
1045126309015021879,60.0,0.0,874.0,0.0,6384,0
8919790181899596798,60.0,0.0,828.0,46.0,6048,336
2739571364086420885,60.0,0.0,851.0,0.0,6216,0
7291347082411059338,60.0,0.0,874.0,0.0,6384,0
9110257541249957325,60.0,0.0,874.0,0.0,6384,0
5866888125675142926,60.0,0.0,874.0,0.0,6384,0
328487196413370199,60.0,0.0,897.0,0.0,6552,0
8923756805861578276,60.0,0.0,874.0,0.0,6384,0
833633818966117127,60.0,0.0,874.0,0.0,6384,0
123211612705343960,60.0,0.0,272.0,0.0,2688,0
2785728619186191465,60.0,0.0,874.0,0.0,6384,0
1377947555969670930,60.0,0.0,874.0,0.0,6384,0
1673369251688803542,60.0,0.0,897.0,0.0,6552,0
1674800709988001990,60.0,0.0,874.0,0.0,6384,0
2955074410599407316,60.0,0.0,128.0,0.0,1344,0
6021287657050460836,0.0,0.0,0.0,0.0,0,0
8271613698971415584,60.0,0.0,90.0,0.0,864,0
9081565435713941534,12.0,0.0,12.0,0.0,168,0
6630639946123524475,0.0,0.0,0.0,0.0,0,0
5390954985241596011,60.0,0.0,437.0,0.0,3192,0
3031079282536062642,60.0,0.0,66.0,0.0,1008,0
9107083553419565446,33.0,0.0,33.0,0.0,504,0
6897223714085660730,36.0,0.0,36.0,0.0,504,0
1657914466179881241,60.0,0.0,112.0,0.0,1344,0
3695655790916446372,60.0,0.0,208.0,0.0,2688,0
1117406928487289377,60.0,0.0,897.0,0.0,6552,0
8096291521279945299,60.0,0.0,851.0,0.0,6216,0
5070718812590088271,0.0,0.0,0.0,0.0,0,0
8572714274637169582,60.0,0.0,460.0,0.0,3360,0
7956411844677574530,0.0,0.0,0.0,0.0,0,0
5394873121854778474,26.0,0.0,26.0,0.0,336,0
3710472706906671238,52.0,0.0,52.0,0.0,672,0
3796548763605769448,60.0,0.0,828.0,46.0,6048,336
8320692381187154695,60.0,0.0,119.0,0.0,1176,0
4307101616175992870,48.0,0.0,48.0,0.0,672,0
6223149910929477454,60.0,0.0,112.0,0.0,1176,0
829322583666301139,60.0,0.0,112.0,0.0,1176,0
2740801298160305964,60.0,0.0,437.0,0.0,3192,0
1497748925258615256,60.0,0.0,759.0000000000001,92.0,5544,672
5135039354209430033,0.0,15.0,0.0,40.0,0,576
1076119633369684283,60.0,0.0,874.0,0.0,6384,0
1937959217534068869,60.0,0.0,90.0,0.0,1008,0
3090106983743832312,60.0,0.0,874.0,0.0,6384,0
2237237809358266022,0.0,0.0,0.0,0.0,0,0
6828919247294483567,9.0,0.0,9.0,0.0,168,0
2512182986562874000,0.0,0.0,0.0,0.0,0,0
8575192552537607204,60.0,0.0,874.0,0.0,6384,0
2477216145893247723,30.0,0.0,30.0,0.0,504,0
1876889384293276558,60.0,0.0,224.0,0.0,2352,0
7405651990117386028,30.0,0.0,30.0,0.0,504,0
8075141375282151098,30.0,0.0,52.0,0.0,672,0
4722679879134711489,30.0,0.0,30.0,0.0,432,0
2249289513487804802,60.0,0.0,112.0,0.0,1176,0
4869495716967723830,60.0,0.0,897.0,0.0,6552,0
741701595822447541,45.0,0.0,45.0,0.0,504,0
3092710124288815554,0.0,0.0,0.0,0.0,0,0
6569274192677174820,0.0,0.0,0.0,0.0,0,0
1744210133755904393,60.0,0.0,897.0,0.0,6552,0
7761092740302803362,36.0,0.0,36.0,0.0,672,0
8749317198240040949,60.0,0.0,136.0,0.0,1344,0
1671195220811095917,60.0,0.0,828.0,46.0,6048,336
7858630778784836612,0.0,0.0,0.0,0.0,0,0
6995569698182112635,0.0,30.0,0.0,897.0,0,6552
5684774152088884593,44.0,0.0,44.0,0.0,672,0
7342322094179381308,26.0,0.0,26.0,0.0,336,0
3155872417546754733,60.0,0.0,272.0,0.0,2688,0
1517420666791910485,33.0,0.0,33.0,0.0,504,0
5415956106332294538,33.0,0.0,33.0,0.0,504,0
3554956826880089731,20.0,0.0,20.0,0.0,288,0
2082559439484903794,56.0,0.0,56.0,0.0,672,0
